payment_id,PARTN,AVKON,SGTXT,KWBTR,KWAER,BVDAT
[11383],Dubois & Frères SARL,ZW20RVIJ51606321116878,receipt number  2091690105,121285.05,USD,20101001
[11384],Rossi & Figli Costruzioni,SV34SAPN07774155667863,ORDER OF 4219836658 V100000000026347,83891.15,USD,20051003
[11385],Schmidt & Partners AG,KR28BVOX73302140824849,receipt number  9 639386049,176244594.83,KRW,20050923
[11386],Schmidt & Partners AG,KR28BVOX73302140824849,receipt number INV100000000006527 963936049,551979156.22,KRW,20050928
[11387],Nakamura Corp.,IE36HEJK22873963970442,+ 4037229947+ 3492608579+ 3472948074 ,811607.0,EUR,20231011
[11388],Renault & Fils SARL,EU96AZBL14840499157221,"RECEIPT REF 0: 6613353413, REF 1: 1414843667, REF 2: 3743744012, REF 3: 3054481585 ",823348.6100000001,EUR,20021011
[11389],Galaxy IT Services,JP23AAOZ43884105635802,payment INV1009000000005661  g03icm7g,13050548.27,JPY,20061017
[11390],Galaxy IT Services,JP23AAOZ43884105635802,payment INV0100000000005661  c7qjkp05,16106333.48,JPY,20061018
[11391],Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY INV1000000000125640  b5rm,259285.1,USD,20170927
[11392],Eagle Financial Group,US42DMOC19326985519090,- 0711956769- 0426912315- 5648315958- 9127569187- 7255200852 ,859149.61,USD,20200921
[11393],Ramirez & Hijos Servicios,EC71POCP43339649040193,receipt number NO 0: 7205096371 NO 1: 55377461973  hfcxhgmn8,363292.86,USD,20241002
[11394],Schmidt & Partners AG,KR19XONN22004093612755,receipt number  993342991 5,234428361.16,KRW,20151007
[11395],Dubois & Frères SARL,ZW20RVIJ51606321116878,receipt number INV100000000012957 ,85613.07,USD,20110920
[11396],EAGLE PAYMENTS,US55CGKQ34343849487945,2515289279 ,48704.28,USD,20081004
[11397],EAGLE PAYMENTS,US55CGKQ34343849487945, INV100000000010832,28472.309999999998,USD,20081025
[11398],Rossi & Figli S.p.A.,CH63NCZR79469934122522, INV100000000017052,74869.54,CHF,20151009
[11399],Kim & Lee Technologies,US53GHZR45112000591922,INV1000000000 02807 10009104 ,46453.82,USD,20001008
[11400],Dubois & Co. S.A.R.L.,ZW36YWNE17469290674294, 100016364 INV100000000004806 NUM aeaejp2b3h4i,229585.51,USD,20011008
[11401],BF Holdings,JP04BQPW06234142267270,RECEIPT 9253516892 ,34208478.98,JPY,20240923
[11402],Dupont & Frères SARL,IE69OHOG46653629276946,ORDER OF NIV100000000015625 100000001400 ,18407.44,EUR,20161019
[11403],Dupont & Frères SARL,IE69OHOG46653629276946,ORDER OF INV10000000001562 101721 ,56532.08,EUR,20161006
[11404],Rossi & Figli S.p.A.,CH63NCZR79469934122522,4257272207 ,154529.59,CHF,20131007
[11405],Rossi & Figli S.p.A.,CH63NCZR79469934122522,4257272207 ,33544.97,CHF,20131013
[11406],TerraNova Energy Co.,KR17XYXA58116372865191,PAY INV100000000006088 ,144232635.16,KRW,20211003
[11407],Ivanov & Partners Ltd.,SV72COVR08960277816802,ORDER OF  INV100000000006983,223394.37,USD,20231021
[11408],Bianchi & Figli SRL,IE59MSHD42615312543793,RECEIPT  INV1060000000030828,86227.76,EUR,20201010
[11409],Hassan & Sons Pvt. Ltd.,ES92SDAP43749596766651,15700157151 10000000004744 ,234089.95,EUR,20190925
[11410],Hassan & Co. Ltd.,ES95HFKV50917403914231,ORDER OF INV100000000020254 8145105054,198955.81,EUR,20181006
[11411],Ivanov & Sons Engineering,EC86PWTQ21090281441629,PAY INV100000000001856 2901660003 msz,72213.87,USD,20241019
[11412],IET SOLUTIONS,ES20UNPH73849275307191,"PAY  REF 0: 8772356188, REF 1: 6166091014, REF 2: 7985768711",868263.9299999999,EUR,20100923
[11413],Oliveira & Filhos Comércio,ZW61NWKH00776954994515,receipt number 9502351387  REF ztiai0b8,131634.87,USD,20001015
[11414],Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT  INV100000000024770,77115.14,EUR,20231028
[11415],Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT  INV100000000024770,101330.48,EUR,20230928
[11416],Apollo Catering Services,EC37RXLS76422503351242,RECEIPT INV100000000002606 ,408285.82,USD,20210925
[11417],Tanaka & Co. 株式会社,ZW28TTSS20204212538805,#RECEIPT:  INV100000000025439,184994.55,USD,20041011
[11418],Shoreline Property Group,PA04ULMP25623811229020, INV100000000019034 REFERENCE 3p9a6r,87352.09,USD,20141002
[11419],Liu & Chao Engineering,NO67KUKR75990558614961,RECEIPT NO 0: 4708689729NO 1: 0828651798NO 2: 5032259914NO 3: 7112422428 ,7948584.33,NOK,20181011
[11420],TerraNova Energy Co.,KR69MWND72849777139761,PAY INV100000000038716 ,440539307.44,KRW,20071028
[11421],SP Consulting,KR28BVOX73302140824849,receipt number  REF 0: 4742156330REF 1: 8657259005REF 2: 3416911294REF 3: 4120605966,600317197.8599999,KRW,20151004
[11422],Schmidt & Partners AG,KR19XONN22004093612755,receipt number  REF 0: 2603041354REF 1: 8814835984REF 2: 6137683182REF 3: 1244649371REF 4: 9272422217REF 5: 5326707238,2214564612.0299997,KRW,20231003
[11423],Red Maple Ventures,US77ISES92996107819674,"payment ref 0: 6671258608, ref 1: 8889935549 ",664526.56,USD,20111005
[11424],Bertolini & Figli S.p.A.,JP52NVBD41881113710759,RECEIPT 726680444 ,8991133.24,JPY,20021019
[11425],Kim & Lee Technologies,US78QMZQ98005519667632,INV100000000013863 100000001880 ,59259.46,USD,20161005
[11426],GXS TECH,JP55URXX19922438559959,payment  9645370324 apssv5hrbcs,2289987.49,JPY,20050926
[11427],GXS TECH,JP55URXX19922438559959,payment  9645370324 a8x5n,4880280.95,JPY,20050923
[11428],Rossi & Figli Costruzioni,SV90XIEB98407044017160,"ORDER OF + 2143549133, + 1840786819, + 9166995424 ",544135.73,USD,20191029
[11429],Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY INV6100000000013221  k1qlt,283870.2,USD,20060924
[11430],Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY  NO 0: 7507516367 & NO 1: 2139874374 & NO 2: 7384355086 pmi2,190260.33,USD,20230928
[11431],SC Trading,ZW59RLKV09075233491043,receipt number  INV100000000032101,177589.44,USD,20140928
[11432],OpalStone Mining Inc.,ES20CMTE44658450515327,receipt number INV1000000200001476 124968 ,95179.14,EUR,20081025
[11433],Ramirez & Hijos Consultoría,EC36JHZD22895566926999,receipt number  REF 0: 3966496448 & REF 1: 7899481443 & REF 2: 7090000744,433106.18000000005,USD,20211006
[11434],Rossi & Figli S.p.A.,CH63NCZR79469934122522, INV1500000000003192,154718.07,CHF,20071001
[11435],Kim & Choi Electronics,FR90VMJD61142441117749,ORDER OF  INV100000000013022 vienkejvc,172965.67,EUR,20131004
[11436],Shoreline Property Group,PA93QJXH90039892057264,1912180166  REFERENCE cbz,239997.63,USD,20111001
[11437],Bertolini & Co. SRL,JP35QALD51885621071608, 6844582093,11702619.52,JPY,20121031
[11438],Rossi & Figli S.p.A.,CH63NCZR79469934122522, INV100000000003745,38482.909999999996,CHF,20030922
[11439],Smith & Co. Consulting,US68TYWD93527713228340,RECEIPT INV100000000016577 ,88465.4,USD,20180926
[11440],TerraNova Energy Co.,KR17XYXA58116372865191,PAY INV100000000017585 2963646766,21042954.3,KRW,20210926
[11441],TerraNova Energy Co.,KR17XYXA58116372865191,PAY  2963646766,20781992.09,KRW,20211009
[11442],Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT  INV100000000015088,18260.899999999998,EUR,20101005
[11443],Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT 2865581462 ,153859.23,EUR,20100929
[11444],Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT 2865581462 ,7641.760000000007,EUR,20101005
[11445],Park & Lee Solutions,IT69XBSD04498910535216,ORDER OF  INV10000000001198,196817.02,EUR,20121018
[11446],Park & Lee Solutions,IT10XEXA63864752816799,ORDER OF 1127593291 INV10000000001612,380216.06,EUR,20060922
[11447],Ivanov & Sons Engineering,EC67UYGR03734181648440,PAY  920211756 on1ltdhb6l,133642.57,USD,20111005
[11448],Ivanov & Sons Engineering,EC67UYGR03734181648440,PAY  921 0211756 i1jwj5n1ryb78,24469.5,USD,20111004
[11449],Blue Horizon Travel Ltd,JP11NJUW09521234007518, 9057788889,6592915.21,JPY,20080927
[11450],Schmidt & Co. Handels,ZW12LHLP01902321935235,receipt number 8771673288 ,30222.86,USD,20161022
[11451],Schmidt & Co. Handels,ZW12LHLP01902321935235,receipt number  INV100000000009470,72343.8,USD,20160923
[11452],ZC_Ltd_11212,US80YMLZ45679853732694,receipt number  8569298183,85468.44,USD,20161015
[11453],Red Maple Ventures,US49XYJM88732373778550,payment 1795514241 INV100000000001811,101426.78,USD,20170922
[11454],Rossi & Figli S.p.A.,CH85XPHK60079323701744, INV100000000017179,76893.68,CHF,20150926
[11455],Liu & Chao Engineering,NO67KUKR75990558614961,RECEIPT NO 0: 6900082381NO 1: 3775209183 ,5078373.49,NOK,20131015
[11456],Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT  INV100000000000593,210091.28999999998,EUR,20030929
[11457],Dupont & Frères SARL,IE69OHOG46653629276946,ORDER OF  1013276 280413571,131087.05,EUR,20161003
[11458],Nexus Financial Services,PA09PJVM46986363192179,receipt number  INV100000000017203 REFERENCE 2ns2c5h3fg,198644.06,USD,20201002
[11459],Dupont & Frères SARL,IE84PFGD56213172748980,ORDER OF  16227 ref 0: 3392128162 ref 1: 8087163691 ref 2: 8761143218,582248.8,EUR,20080923
[11460],Park & Lee Solutions,IT64AITM32552963920417,ORDER OF  INV10000000002889,565366.12,EUR,20211004
[11461],Lumen Power Technologies,IE81NFGS32338919992498,2648188502 INV100000000000359,94068.18,EUR,20001019
[11462],IS Engineering Group,EC07QGSB23709829413003,PAY  3922074049 ojup,99700.84,USD,20071005
[11463],Galaxy IT Services,JP50GUYI77851264062222,payment  8633641948 dzhf3,54467175.69,JPY,20200924
[11464],Schmidt & Co. Handels,ZW59RLKV09075233491043,receipt number  INV100000000015823,20145.57,USD,20241028
[11465],Red Maple Ventures,US49XYJM88732373778550,payment 7896526570 ,314138.43,USD,20031015
[11466],P&C Enterprises,ZW76GAMT92974160785191,RECEIPT 9819088667 100000024734 INV100000000009348 NUM 9tlkbm87pat9d,108301.58,USD,20021006
[11467],Pacific Ocean Fisheries,PA47WMHH62842661445532,#RECEIPT: INV1000030000035776 1000013123 ,17868.94,USD,20101015
[11468],Pacific Ocean Fisheries,PA47WMHH62842661445532,#RECEIPT: INV1000000000535776 1004764 ,20159.220000000005,USD,20101004
[11469],Nexus Financial Services,PA62DRIL34514339426048,receipt number 945955188460310000669275909827089381304932092175239674861494  REFERENCE s6b,724488.93,USD,20021011
[11470],AeroMax Manufacturing,SE24QMID07942349086678,receipt number 8538724948 ,1568171.81,SEK,20021010
[11471],Eagle Financial Group,US79SOJP91414018217062,3227834436 ,27050.670000000002,USD,20070928
[11472],Park & Lee Solutions,IT16HXHD15991479959515,ORDER OF 170840299 ,76231.36,EUR,20120929
[11473],Park & Lee Solutions,IT16HXHD15991479959515,ORDER OF 8170840 299 INV100000000013719,2757.8899999999994,EUR,20121016
[11474],BHT TOURS,JP26PWMP40022856455126, 5873141708,7460754.13,JPY,20221010
[11475],Patel & Co. Pvt. Ltd.,ZW21BCEK72636349736918,RECEIPT  1000000007450 INV100000000012824 NUM 6r6lmm,211971.64,USD,20040924
[11476],IS Engineering Group,EC07QGSB23709829413003,PAY  8973523299 3iu2w60am0k,315135.08,USD,20051008
[11477],Ivanov & Partners Ltd.,SV53TGRH56690308862815,ORDER OF  INV100000000039178,62100.06,USD,20141009
[11478],Pacific Ocean Fisheries,PA70JIXZ70733964113197,"#RECEIPT:  11656 + 7904521110, + 6315918502, + 2737121936, + 0488390317",699494.39,USD,20041004
[11479],Schmidt & Partners AG,KR28BVOX73302140824849,receipt number  REF 0: 5567592084REF 1: 7021133150REF 2: 3482853364REF 3: 0081952494,1169752685.8899999,KRW,20081013
[11480],Dubois & Co. S.A.R.L.,ZW56XFHN11186257856366,375622894746304727266487496146 100000000004809  NUM kodr56b,488850.37,USD,20061011
[11481],Hassan & Co. Ltd.,ES21DMQH18438233280127,ORDER OF  0493619834,38490.0,EUR,20120930
[11482],Crimson Event Management,SV13RFGV72362679181165,receipt number  9557398910 REF jiq,58506.11,USD,20241003
[11483],TerraNova Energy Co.,KR69MWND72849777139761,PAY INV100000000016703 ,55572982.69,KRW,20031008
[11484],F&F Ventures,SV41OAYF71955705708972,ORDER OF  INV100000000023408,83101.0,USD,20111005
[11485],Zhang & Co. Limited,US49NYRG26232164607062,receipt number  7865377379,38598.350000000006,USD,20201010
[11486],SF Enterprises,AU04ARGM63806586266454,"PAY  7159602637, 3838120674, 6954653745, 6206855837",1234481.04,AUD,20231018
[11487],Crimson Event Management,SV12OVQE34825959716219,receipt number INV100000000014457  REF bkcldw01tmmn3f,48121.96,USD,20241021
[11488],Bertolini & Figli S.p.A.,JP04BQPW06234142267270,RECEIPT 976869284 ,28169870.04,JPY,20041005
[11489],Bertolini & Figli S.p.A.,JP04BQPW06234142267270,RECEIPT 768692845 INV100000000032812,9475016.46,JPY,20040920
[11490],Tanaka & Co. 株式会社,ZW93RJDG67969379417643,#RECEIPT: 0729290855 INV1000000000147,69091.51,USD,20230921
[11491],Liu & Chao Engineering,NO69NROB02652184475331,RECEIPT 6600618677 INV100000000003628,3734739.54,NOK,20070924
[11492],Global Solutions Ltd,NZ81PSLN50784663347230,RECEIPT  0457036121,272264.95,NZD,20050926
[11493],Tanaka Corp.,ZW28TTSS20204212538805,#RECEIPT:  INV100000000006743,129838.36,USD,20041001
[11494],Global Solutions Ltd,NZ29LIZK29007033770641,RECEIPT  5533308071,216359.58,NZD,20151016
[11495],Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT INV100000000013462 ,93576.91,NZD,20001013
[11496],Shoreline Property Group,PA04ULMP25623811229020,5128990251  REFERENCE 7dnkf,279891.51,USD,20050925
[11497],OpalStone Mining Inc.,ES61SPTI39154749449893,receipt number  199 35159889500,441908.69,EUR,20000927
[11498],Santos & Filho Lda.,AU04ARGM63806586266454,"PAY  1635578884, 1912541211",389936.98,AUD,20190928
[11499],Oliveira & Filhos Comércio,ZW97JTDO82348480752347,receipt number  INV100000000022997 REF cij14n,230508.15,USD,20231101
[11500],Santos & Filhos Comércio,DE80EVCP03273345215817,RECEIPT  3539568586,114986.52,EUR,20091009
[11501],Santos & Filhos Comércio,DE80EVCP03273345215817,RECEIPT  3539568586,85306.15,EUR,20090928
[11502],Renault & Fils SARL,EU39QKFV96686500836193,RECEIPT  INV100000000008868,35465.32,EUR,20210930
[11503],Renault & Fils SARL,EU39QKFV96686500836193,RECEIPT 2269708361 ,175311.98,EUR,20211029
[11504],Liu & Chao Engineering,NO43TTIT02351883997813,RECEIPT 4644842229 ,678204.34,NOK,20071009
[11505],Liu & Chao Engineering,NO43TTIT02351883997813,RECEIPT 4644842229 ,697962.11,NOK,20071003
[11506],DF Holdings,ZW77JSAD86352332836377,receipt number  2875058531,125757.22,USD,20240927
[11507],OpalStone Mining Inc.,ES81USND11774558785307,receipt number  10012322 9757828197,54420.96,EUR,20171105
[11508],OpalStone Mining Inc.,ES81USND11774558785307,receipt number INV100000000020664 1835 ,113225.56,EUR,20171008
[11509],P&C Enterprises,ZW76GAMT92974160785191,RECEIPT  100000000000245 INV100000000026640 NUM 3zldn,102290.41,USD,20160927
[11510],Santos & Filho Lda.,AU97ZBMB38756221380797,PAY INV1000005000007587 ,224578.4,AUD,20011004
[11511],Ivanov & Sons Engineering,EC90BMJQ22184557145398,PAY INV100000000067604 4883136869 i8frvk42eabd4,31312.6,USD,20121002
[11512],Pacific Ocean Fisheries,PA07YBHQ30636811836252,#RECEIPT:  116336 3109745788,71706.37,USD,20051013
[11513],Ferrari & Figli SRL,SV29UBST39258970844968,ORDER OF 7611957284 ,75630.15,USD,20051007
[11514],Park & Lee Solutions,IT16HXHD15991479959515,ORDER OF - 7044379602 - 3977435383 ,325770.07,EUR,20101013
[11515],Oliveira & Filhos Comércio,ZW97JTDO82348480752347,receipt number 8840910143 INV100000000032032 REF iawhv87jb,106958.54,USD,20170921
[11516],Bertolini & Figli S.p.A.,JP52NVBD41881113710759,RECEIPT 3840940758 ,39692326.01,JPY,20051020
[11517],H&Co. Enterprises,ES07OXCB65709636961461,ORDER OF  9668579575,64351.95,EUR,20181005
[11518],H&Co. Enterprises,ES07OXCB65709636961461,ORDER OF INV100000000014002 ,6480.509999999995,EUR,20180921
[11519],Shoreline Property Group,PA04ULMP25623811229020,"- 4217840262, - 0381626938  REFERENCE eeh9xdkkc",238169.01,USD,20051002
[11520],Infinity Edge Technologies,ES20WSWB76296960053374,"PAY  REF 0: 4115735784, REF 1: 9793132301",216954.09,EUR,20171005
[11521],Park & Lee Solutions,IT69XBSD04498910535216,ORDER OF  NV100000000004200,348426.03,EUR,20081005
[11522],Aurora Digital Labs,US53XGYW08718806659176, INV100000000002020,49302.46,USD,20051016
[11523],Bertolini & Co. SRL,JP10BDVR92723039543589, NO 0: 8209746152NO 1: 7405045 999NO 2: 62081518930,98940059.45,JPY,20121003
[11524],SC CONSULTING GROUP,US74CBJK60402391623394,RECEIPT  REF 0: 7835361582 REF 1: 6907230491 REF 2: 0380474695 REF 3: 1773794878,458244.58999999997,USD,20001016
[11525],Santos & Filhos Comércio,DE13PBFW62516574641980,RECEIPT INV100000000015268 ,107695.13,EUR,20171015
[11526],AeroMax Manufacturing,SE46GXKO73159490586543,receipt number  IN1V00000000033442,3002080.23,SEK,20221019
[11527],AeroMax Manufacturing,SE24QMID07942349086678,receipt number 878014356 ,1351679.12,SEK,20091009
[11528],Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT INV100000000025099 ,342968.98,NZD,20001014
[11529],Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT INV100000000025099 ,23689.29,NZD,20000929
[11530],Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT INV100000000025099 1378739710,242864.25,NZD,20001013
[11531],Dubois & Frères SARL,ZW27IZUX97571132337325,receipt number INV100000000002678 ,336792.74,USD,20111018
[11532],Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT  224910595,147677.78,NZD,20140925
[11533],Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT INV100000000031443 224910595,133263.43999999997,NZD,20141007
[11534],Lumen Power Technologies,IE18HDSU65891020337813, INV100000000015958,255921.54,EUR,20240922
[11535],Vulcan Heavy Industries,EC10DCQZ15864277097996,6793921766 100010395 ,178588.1,USD,20181007
[11536],Nexus Financial Services,PA09PJVM46986363192179,receipt number 947795316  REFERENCE uj8hpg,34084.93,USD,20221009
[11537],Nexus Financial Services,PA09PJVM46986363192179,receipt number 9473975316 INV100000000000914 REFERENCE 7s299,72616.31,USD,20221018
[11538],Ferrari & Figli SRL,SV85QQBD82369237581072,ORDER OF 965363864 ,36719.76,USD,20020929
[11539],Hassan & Sons Pvt. Ltd.,ES48TVHT13416747271116,0557727591 100000000000108 ,52644.46000000001,EUR,20011018
[11540],Hassan & Sons Pvt. Ltd.,ES48TVHT13416747271116,0557727591 1998 INV100000000010736,120193.04,EUR,20011010
[11541],Bertolini & Co. SRL,JP55COGP21284347642066, 2133068735,2021083.14,JPY,20100930
[11542],Bertolini & Co. SRL,JP55COGP21284347642066,INV100000000005040 ,4263347.05,JPY,20101011
[11543],KC Tech Solutions,FR64WMIF35021218661871,ORDER OF  INV100000000013302 bj5m86x5ya2p,37138.14,EUR,20111011
[11544],KC Tech Solutions,FR64WMIF35021218661871,ORDER OF 1522845568  o0z4qaltk,53165.33,EUR,20111006
[11545],Hassan & Co. Ltd.,ES95HFKV50917403914231,ORDER OF INV100000000063102 ,98635.14,EUR,20170928
[11546],Apollo Catering Services,EC65DGAR74950078797614,RECEIPT INV100000000001191 ,110894.57,USD,20051016
[11547],Apollo Catering Services,EC65DGAR74950078797614,RECEIPT INV100000000001191 ,46610.48000000001,USD,20051017
[11548],Hassan & Sons Pvt. Ltd.,ES92SDAP43749596766651, 10787 INV100000000009750,117360.61,EUR,20221003
[11549],Tanaka & Co. 株式会社,ZW28TTSS20204212538805,#RECEIPT:  INV1000000000080796,93804.81,USD,20051010
[11550],Global Solutions Ltd,NZ29LIZK29007033770641,RECEIPT V100000000015627 ,673694.66,NZD,20131012
[11551],Park & Lee Solutions,IT16HXHD15991479959515,ORDER OF - 64555726742 - 0 127284806 - 918830836 ,368969.62,EUR,20151006
[11552],Patel & Co. Pvt. Ltd.,ZW71WJDX88155642569867,RECEIPT 895900821 100000000015348  NUM wmt,62790.05,USD,20201016
[11553],BC Ventures,JP78YIJP74181386861935,INV100000000017562 ,23472616.93,JPY,20091016
[11554],Park & Lee Solutions,IT69XBSD04498910535216,ORDER OF 6870264629 INV100000000009969,72238.53,EUR,20031031
[11555],IET SOLUTIONS,ES77ZRIA44436136274569,"PAY  REF 0: 9191880259, REF 1: 6260183710, REF 2: 2171388967, REF 3: 7447852199",516864.69,EUR,20011029
[11556],Ramirez & Hijos Consultoría,EC52ABOT61230474486347,receipt number INV100000000016983 ,60834.0,USD,20051023
[11557],Ramirez & Hijos Consultoría,EC52ABOT61230474486347,receipt number INV100000000016983 ,186293.12,USD,20051002
[11558],Oliveira & Filhos Comércio,ZW97JTDO82348480752347,receipt number  INV10000000001 9334 REF pmlvra9e3mhzu,76025.57,USD,20161008
